id,file,line,owner,tag,label_hint,source
"C01005","local/crm.html","2065","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeTransition()"">"
"C01006","local/crm.html","2069","(top-level/template)","div","
  ","<div class=""modalshade"" id=""bulkModal"" aria-hidden=""true"" onclick=""if(event.target===this)closeBulkDialog()"">"
"C01007","local/crm.html","2071","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeBulkDialog()"">"
"C01008","local/crm.html","2075","(top-level/template)","div","
  ","<div class=""modalshade"" id=""quickContactModal"" aria-hidden=""true"" onclick=""if(event.target===this)closeQuickContact()"">"
"C01009","local/crm.html","2077","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeQuickContact()"" aria-label=""닫기"">"
"C01010","local/crm.html","2081","(top-level/template)","div","
  ","<div class=""modalshade"" id=""kakaoModal"" aria-hidden=""true"" onclick=""if(event.target===this)closeKakaoModal()"">"
"C01011","local/crm.html","2083","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeKakaoModal()"" aria-label=""닫기"">"
"C01012","local/crm.html","2087","(top-level/template)","div","
  ","<div class=""modalshade"" id=""splitEditModal"" aria-hidden=""true"" onclick=""if(event.target===this)splitForm(null)"">"
"C01013","local/crm.html","2089","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""splitForm(null)"" aria-label=""닫기"">"
"C01014","local/crm.html","2093","(top-level/template)","div","
  ","<div class=""modalshade"" id=""newDealModal"" aria-hidden=""true"" onclick=""if(event.target===this)closeNewDeal()"">"
"C01015","local/crm.html","2095","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeNewDeal()"" aria-label=""닫기"">"
"C01016","local/crm.html","2099","(top-level/template)","div","
  ","<div class=""modalshade perf-drawer"" id=""perfDrawer"" aria-hidden=""true"" onclick=""if(event.target===this)closePerfDrawer()"">"
"C01017","local/crm.html","2101","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closePerfDrawer()"" aria-label=""닫기"">"
"C01018","local/crm.html","2105","(top-level/template)","div","
  ","<div class=""modalshade report-drill"" id=""reportDrill"" aria-hidden=""true"" onclick=""if(event.target===this)closeReportDrill()"">"
"C01019","local/crm.html","2107","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeReportDrill()"" aria-label=""닫기"">"
"C01020","local/crm.html","2111","(top-level/template)","div","
  ","<div class=""modalshade site-drawer"" id=""siteDrawer"" aria-hidden=""true"" onclick=""if(event.target===this)closeSiteDrawer()"">"
"C01021","local/crm.html","2113","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeSiteDrawer()"" aria-label=""닫기"">"
"C01022","local/crm.html","2117","(top-level/template)","div","
  ","<div class=""modalshade"" id=""inquiryControlModal"" aria-hidden=""true"" onclick=""if(event.target===this)closeInquiryControlModal()"">"
"C01023","local/crm.html","2119","(top-level/template)","button","✕","<button class=""modalclose"" onclick=""closeInquiryControlModal()"" aria-label=""닫기"">"
"C01024","local/crm.html","2243","authBadge","span","로그아웃","<span class=""out"" onclick=""authSignOut()"">"
"C01025","local/crm.html","2851","runDiag","button","↻ 다시 불러오기","<button onclick=""loadData()"">"
"C01026","local/crm.html","2851","runDiag","button","📋 결과 복사","<button onclick=""copyDiag()"">"
"C01027","local/crm.html","2851","runDiag","button","닫기","<button onclick=""document.getElementById(\'err\').style.display=\'none\'"">"
"C01028","local/crm.html","2932","loadData","button","🔍 연결 점검","<button class=""errbtn"" onclick=""runDiag()"">"
"C01029","local/crm.html","2935","loadData","button","🔍 연결 점검","<button class=""errbtn"" onclick=""runDiag()"">"
"C01030","local/crm.html","2978","cnt","span","'+y+'","<span class=""yr clk '+(G.year===y?'on':'')+'"" onclick=""G.year=\''+y+'\';G.quarter=0;paint()"">"
"C01031","local/crm.html","2980","cnt","span","'+q+'분기","<span class=""qbt clk '+(G.quarter===q?'on':'')+'"" onclick=""G.quarter=(G.quarter==='+q+'?0:'+q+');if(G.year===\'전체\')G.year=CUR_Y;paint()"">"
"C01032","local/crm.html","2981","cnt","span","연간","<span class=""qbt clk '+(!G.quarter&&G.year!=='전체'?'on':'')+'"" onclick=""G.quarter=0;paint()"">"
"C01033","local/crm.html","2982","cnt","select","'+workFilterOptions(G.workFilter)+'","<select id=""global-work-filter"" onchange=""G.workFilter=this.value;G.splitKey=null;paint()"">"
"C01034","local/crm.html","3091","ws","div","'
   +'","<div class=""mcard2 '+(c.bad?'risk ':'')+(G.towerDrill===c.k?'on':'')+'"" title=""'+escAttr(c.tip)+'"" data-k=""'+c.k+'"" onclick=""towerDrill(this.dataset.k)"">"
"C01035","local/crm.html","3132","paintTowerDrill","button","닫기","<button class=""dact"" onclick=""towerDrill(null)"">"
"C01036","local/crm.html","3134","paintTowerDrill","td","'+r.n+'","<td class=""clk""'+(r.ci!=null?' onclick=""towerGoStage('+r.ci+')""':'')+'>"
"C01037","local/crm.html","3138","paintTowerDrill","button","","<button class=""hchip bad"" data-k=""'+r.k+'"" onclick=""'+IssueModal.bind('tower:risk:'+r.k,r.k,r.rows,r.nm)+'"">"
"C01038","local/crm.html","3165","pipeBox","div","'
  +'","<div class=""pbox'+(o.cls?' '+o.cls:'')+(o.on?' on':'')+'""'
  +(o.go?' onclick=""'+o.go+'""':'')+(o.tip?' title=""'+escAttr(o.tip)+'""':'')+'>"
"C01039","local/crm.html","3196","paintSalesPipe","","","<=made.length?pctOf(A.length,made.length)+'%':'직접·과거 포함',go:""towerGoRep(G.rep,null,null,'all')""},
  {nm:'경쟁·입찰',n:comp.length,amt:cAmt,conv:'기회 중 '+pctOf(comp.length,A.length)+'%',go:'towerGoRep(G.rep,2,null)'},
  {nm:'수주',n:wonP.length,amt:wonAmtPeriod,conv:'확정일 기준',go:'towerGoWon(G.rep)'}
 ];
 var fmax=Math.max.apply(null,funnel.map(function(x){return x.n}).concat([1]));
 var fhtml=funnel.map(function(x,i){return '<button class=""flow-step"" onclick=""'+x.go+'"">"
"C01040","local/crm.html","3210","paintSalesPipe","button","","<button class=""money-stage-row"" data-codes=""'+x.codes.join('|')+'"" data-label=""'+escAttr(x.nm)+'"" onclick=""dashboardGoStages(this.dataset.codes,this.dataset.label,true)"">"
"C01041","local/crm.html","3234","paintTowerDiag","button","닫기","<button class=""dact"" onclick=""towerDiag(null)"">"
"C01042","local/crm.html","3240","paintTowerDiag","button","","<button class=""drow"" data-k=""'+x.k+'"" data-c=""'+G.pipeDiag+'"" onclick=""towerGoNeck(Number(this.dataset.c),this.dataset.k)"">"
"C01043","local/crm.html","3242","paintTowerDiag","button","","<button class=""drow"" data-n=""'+escAttr(x.nm)+'"" data-c=""'+G.pipeDiag+'"" onclick=""towerGoRep(this.dataset.n,Number(this.dataset.c),null)"">"
"C01044","local/crm.html","3243","paintTowerDiag","button","해당 현장 '+L.length+'건 보기 →","<button class=""dact pri"" data-c=""'+G.pipeDiag+'"" onclick=""towerGoStage(Number(this.dataset.c))"">"
"C01045","local/crm.html","3258","paintTowerToday","div","'
     +'","<div class=""neckrow"" data-id=""'+escAttr(dealKey(d))+'"" onclick=""towerOpen(this.dataset.id)"">"
"C01046","local/crm.html","3370","path","button","'+m[1]+'","<button class=""'+(kind===m[0]?'on':'')+'"" data-k=""'+m[0]+'"" onclick=""G.yoyKind=this.dataset.k;paint()"">"
"C01047","local/crm.html","3375","path","button","'+(goal?'목표 수정':'목표 설정')+'","<button onclick=""setYearGoal()"">"
"C01048","local/crm.html","3421","nearbyHTML","div","'
     +'","<div class=""nbrow"" data-k=""'+escAttr(dealKey(x.d))+'"" onclick=""nearbyOpen(this.dataset.k)"">"
"C01049","local/crm.html","3477","paintTowerMine","button","'
     +'","<button class=""'+(t.cls||'')+(tab===t.k?' on':'')+'"" data-k=""'+t.k+'"" onclick=""setTodoTab(this.dataset.k)"">"
"C01050","local/crm.html","3482","paintTowerMine","div","'
      +esc(r.q.site||'현장명 없음')+'","<div class=""tsite"" data-k=""'+escAttr(inqKey(r.q))+'"" onclick=""todoOpenInq(this.dataset.k)"">"
"C01051","local/crm.html","3485","paintTowerMine","button","열기","<button class=""pri"" data-k=""'+escAttr(inqKey(r.q))+'"" onclick=""todoOpenInq(this.dataset.k)"">"
"C01052","local/crm.html","3493","paintTowerMine","div","'+esc(r.d.site||'현장명 없음')+'","<div class=""tsite"" data-k=""'+escAttr(k)+'"" onclick=""todoOpen(this.dataset.k)"">"
"C01053","local/crm.html","3495","paintTowerMine","button","📍 같은 지역 '+r.nb+'곳","<button class=""tnb"" data-k=""'+escAttr(k)+'"" onclick=""event.stopPropagation();todoOpen(this.dataset.k)"">"
"C01054","local/crm.html","3498","paintTowerMine","button","📞 전화","<button class=""pri"" data-k=""'+escAttr(k)+'"" onclick=""todoCall(this.dataset.k)""'+(ph.tel?'':' disabled title=""연락처가 없습니다 — 견적문의와 연결하면 번호가 생깁니다""')+'>"
"C01055","local/crm.html","3499","paintTowerMine","button","✓ 완료","<button class=""ok"" data-k=""'+escAttr(k)+'"" onclick=""todoDone(this.dataset.k)"">"
"C01056","local/crm.html","3500","paintTowerMine","button","연기 +3일","<button data-k=""'+escAttr(k)+'"" onclick=""todoDelay(this.dataset.k)"">"
"C01057","local/crm.html","3507","paintTowerMine","button","잡으러 가기","<button class=""act"" onclick=""todoGoNone()"">"
"C01058","local/crm.html","3585","paintTowerFunnel","div","'
     +'","<div class=""fstep '+(x.won?'won':'')+'"" onclick=""'+(x.won?'towerGoWon()':(x.ci!=null?'towerGoStage('+x.ci+')':'towerGoStage(null)'))+'"">"
"C01059","local/crm.html","3712","paintTowerStageBrand","button","","<button class=""velocity-row '+(bad?'alert':'')+'"" data-codes=""'+s.codes.join('|')+'"" data-label=""'+escAttr(s.nm)+'"" onclick=""dashboardGoStages(this.dataset.codes,this.dataset.label,true)"">"
"C01060","local/crm.html","3720","paintTowerStageBrand","tr","","<tr class=""'+(G.brand===r.nm?'on':'')+'"" data-b=""'+escAttr(r.nm)+'"" onclick=""G.brand=G.brand===this.dataset.b?\'전체\':this.dataset.b;paint()"">"
"C01061","local/crm.html","3722","paintTowerStageBrand","button","","<button '+(tracked.length?'onclick=""dashboardGoRisk(\'advanced\')""':'disabled')+'>"
"C01062","local/crm.html","3722","paintTowerStageBrand","button","","<button onclick=""dashboardGoSnapshot(\'active\')"">"
"C01063","local/crm.html","3722","paintTowerStageBrand","button","","<button class=""risk"" onclick=""'+IssueModal.bind('velocity:stageSla','stageSla',slaOver)+'"">"
"C01064","local/crm.html","3733","paintTowerCharts","button","'+esc(r.nm)+'","<button class=""chart-rep"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'active\')"">"
"C01065","local/crm.html","3734","paintTowerCharts","button","","<button class=""chart-track pipe'+(r.p?'':' zero')+'"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'active\')"" aria-label=""'+escAttr(r.nm+' 진행 Pipeline '+eok(r.p))+'"">"
"C01066","local/crm.html","3735","paintTowerCharts","button","","<button class=""chart-track compete'+(r.c?'':' zero')+'"" data-n=""'+escAttr(r.nm)+'"" onclick=""dashboardGoRepStages(this.dataset.n,\'compete|imminent|bidding\',\'경쟁·입찰\')"" aria-label=""'+escAttr(r.nm+' 경쟁 입찰 '+eok(r.c))+'"">"
"C01067","local/crm.html","3736","paintTowerCharts","button","","<button class=""chart-track won'+(r.w?'':' zero')+'"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoWon(this.dataset.n)"" aria-label=""'+escAttr(r.nm+' 수주 '+eok(r.w))+'"">"
"C01068","local/crm.html","3748","paintTowerReps","button","'+esc(x[1])+'","<button class=""'+(scope===x[0]?'on':'')+'"" data-s=""'+x[0]+'"" onclick=""setRepScope(this.dataset.s)"">"
"C01069","local/crm.html","3756","paintTowerReps","td","'+r.iq+'","<td class=""clk"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoInq(this.dataset.n)"">"
"C01070","local/crm.html","3757","paintTowerReps","td","'+(r.iq?r.made:'—')+(r.iwon?'","<td class=""clk"" title=""이 수치의 견적문의 근거 목록 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'inqMade\')"">"
"C01071","local/crm.html","3758","paintTowerReps","td","'+(r.iq?r.mrate+'%':'—')+'","<td class=""clk conv '+mcls+'"" title=""메이드율의 전체 견적문의 근거 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'inqAll\')"">"
"C01072","local/crm.html","3759","paintTowerReps","td","'+r.asg
       +'","<td class=""clk"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'assigned\')"">"
"C01073","local/crm.html","3761","paintTowerReps","td","'+r.self+(r.self?'","<td class=""clk"" title=""직접영업 근거 현장 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'self\')"">"
"C01074","local/crm.html","3762","paintTowerReps","td","'+eok(r.q)+'","<td class=""clk"" title=""영업기회 금액의 현장 목록 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'all\')"">"
"C01075","local/crm.html","3763","paintTowerReps","td","'+eok(r.p)+'","<td class=""clk"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'active\')"">"
"C01076","local/crm.html","3764","paintTowerReps","td","'+eok(r.c)+'","<td class=""clk"" data-n=""'+escAttr(r.nm)+'"" onclick=""dashboardGoRepStages(this.dataset.n,\'compete|imminent|bidding\',\'경쟁·입찰\')"">"
"C01077","local/crm.html","3765","paintTowerReps","td","'+eok(r.w)+'","<td class=""clk"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoWon(this.dataset.n)"">"
"C01078","local/crm.html","3766","paintTowerReps","td","'+r.conv+'%","<td class=""clk conv '+cls+'"" title=""금액수주율의 전체 영업기회 근거 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'all\')"">"
"C01079","local/crm.html","3768","paintTowerReps","td","'+(r.ql.resp==null?'—':r.ql.resp+'%')+'","<td class=""clk q'+(r.ql.resp!=null&&r.ql.resp<80?' lo':'')+'"" title=""응대율의 배정 견적문의 근거 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'inqAssigned\')"">"
"C01080","local/crm.html","3769","paintTowerReps","td","'+(r.ql.next==null?'—':r.ql.next+'%')+'","<td class=""clk q'+(r.ql.next!=null&&r.ql.next<80?' lo':'')+'"" title=""Next 설정률의 진행 Pipeline 근거 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'active\')"">"
"C01081","local/crm.html","3770","paintTowerReps","td","'+(r.ql.keep==null?'—':r.ql.keep+'%')+'","<td class=""clk q'+(r.ql.keep!=null&&r.ql.keep<80?' lo':'')+'"" title=""기한준수율의 기한 설정 현장 근거 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'due\')"">"
"C01082","local/crm.html","3771","paintTowerReps","td","","<td class=""clk"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'risk\')"">"
"C01083","local/crm.html","3773","paintTowerReps","td","","<td class=""clk"" title=""진단의 진행 Pipeline 근거 열기"" data-n=""'+escAttr(r.nm)+'"" onclick=""towerGoRepMetric(this.dataset.n,\'active\')"">"
"C01084","local/crm.html","3779","paintTowerReps","button","연결 확인 열기","<button class=""act"" onclick=""G.inqView=String.fromCharCode(108,105,110,107);goPage(String.fromCharCode(105,110,113))"">"
"C01085","local/crm.html","3814","paintRepFlow","button","'+esc(r.nm)+'","<button class=""rep-flow-name"" data-i=""'+i+'"" onclick=""openRepFlowDrawer(Number(this.dataset.i))"">"
"C01086","local/crm.html","3814","paintRepFlow","button","'+(r.risk?'● '+r.risk+'건':'✓ 0건')+'","<button class=""rep-flow-risk '+riskCls+'"" data-i=""'+i+'"" onclick=""repFlowGoRisk(Number(this.dataset.i))"">"
"C01087","local/crm.html","3820","openRepFlowDrawer","button","","<button class=""rep-flow-bar"" data-i=""'+i+'"" data-codes=""'+escAttr(x.codes.join('|'))+'"" data-label=""'+escAttr(x.label)+'"" onclick=""repFlowGoStage(Number(this.dataset.i),this.dataset.codes,this.dataset.label)"">"
"C01088","local/crm.html","3820","openRepFlowDrawer","button","","<button class=""perf-focus-row perf-risk-row"" data-j=""'+j+'"" onclick=""openRepFlowRiskDeal(Number(this.dataset.j))"">"
"C01089","local/crm.html","3821","openRepFlowDrawer","button","문제 현장 전체보기","<button data-i=""'+i+'"" onclick=""repFlowGoRisk(Number(this.dataset.i))"">"
"C01090","local/crm.html","3833","repManagerFlowRow","button","'+esc(r.nm)+'","<button class=""rep-flow-name"" data-i=""'+i+'"" onclick=""repManagerOpenDrawer(Number(this.dataset.i))"">"
"C01091","local/crm.html","3833","repManagerFlowRow","button","'+r.risk+'건","<button class=""rm-risk-num '+riskCls+'"" data-i=""'+i+'"" onclick=""repManagerGo(Number(this.dataset.i),\'risk\')"">"
"C01092","local/crm.html","3837","repManagerStageGrid","button","'+esc(r.nm)+'","<button class=""rep"" data-i=""'+i+'"" onclick=""repManagerOpenDrawer(Number(this.dataset.i))"">"
"C01093","local/crm.html","3837","repManagerStageGrid","button","'+s.n+'건","<button data-i=""'+i+'"" data-codes=""'+escAttr(s.codes.join('|'))+'"" data-label=""'+escAttr(s.label)+'"" style=""--heat:'+(s.n?(.06+s.n/max*.42):.025)+'"" onclick=""repManagerStage(Number(this.dataset.i),this.dataset.codes,this.dataset.label)"">"
"C01094","local/crm.html","3838","repManagerMovementTable","button","'+esc(r.nm)+'","<button data-i=""'+i+'"" onclick=""repManagerOpenDrawer(Number(this.dataset.i))"">"
"C01095","local/crm.html","3839","repManagerExecutionTable","button","'+esc(r.nm)+'","<button data-i=""'+i+'"" onclick=""repManagerOpenDrawer(Number(this.dataset.i))"">"
"C01096","local/crm.html","3840","repManagerLoadTable","button","'+esc(r.nm)+'","<button data-i=""'+i+'"" onclick=""repManagerOpenDrawer(Number(this.dataset.i))"">"
"C01097","local/crm.html","3841","repManagerCommentsHtml","input","","<input id=""rm-comment-'+i+'"" value=""'+escAttr(c&&c.comment||'')+'"" placeholder=""이번 주 확인할 약속을 한 줄로 남기세요"">"
"C01098","local/crm.html","3841","repManagerCommentsHtml","button","'+(c&&c.status==='done'?'✓ 완료':'미완료')+'","<button class=""'+(c&&c.status==='done'?'done':'')+'"" '+(!c?'disabled':'')+' onclick=""repManagerToggleComment(\''+jsAttr(r.nm)+'\')"">"
"C01099","local/crm.html","3841","repManagerCommentsHtml","button","저장","<button class=""primary"" onclick=""repManagerSaveComment(\''+jsAttr(r.nm)+'\')"">"
"C01100","local/crm.html","3843","repManagerOpenDrawer","input","","<input id=""rm-drawer-comment"" value=""'+escAttr(c&&c.comment||'')+'"" placeholder=""예: 관계관리 30일+ 현장 금요일까지 3건 정리"">"
"C01101","local/crm.html","3843","repManagerOpenDrawer","button","저장","<button class=""primary"" onclick=""repManagerSaveComment(\''+jsAttr(r.nm)+'\',\'drawer\')"">"
"C01102","local/crm.html","3843","repManagerOpenDrawer","button","담당자 현장 전체보기","<button class=""dact"" data-i=""'+i+'"" onclick=""repManagerGo(Number(this.dataset.i),\'all\')"">"
"C01103","local/crm.html","3843","repManagerOpenDrawer","button","문제현장 보기","<button class=""dact"" data-i=""'+i+'"" onclick=""repManagerGo(Number(this.dataset.i),\'risk\')"">"
"C01104","local/crm.html","3843","repManagerOpenDrawer","button","이번주 일정","<button class=""dact pri"" data-i=""'+i+'"" onclick=""repManagerGo(Number(this.dataset.i),\'schedule\')"">"
"C01105","local/crm.html","3844","paintRepManagement","button","","<button onclick=""dashboardGoSnapshot(\'active\')"">"
"C01106","local/crm.html","3844","paintRepManagement","button","","<button onclick=""goPage(\'perf\')"">"
"C01107","local/crm.html","3844","paintRepManagement","button","","<button class=""move"">"
"C01108","local/crm.html","3844","paintRepManagement","button","","<button>"
"C01109","local/crm.html","3844","paintRepManagement","button","","<button class=""danger"" onclick=""dashboardGoSnapshot(\'risk\')"">"
"C01110","local/crm.html","3844","paintRepManagement","button","","<button class=""rm-intervention '+(x.r.diagnosis.k==='critical'?'':'watch')+'"" data-i=""'+x.i+'"" onclick=""repManagerOpenDrawer(Number(this.dataset.i))"">"
"C01111","local/crm.html","3865","repSupportSeason","","응대 요청","<=9)?'chuseok':new Date().getMonth()===0?'lunar':'yearend';G.campaignTab='send';G.campaignStep=1;G.campaignRep='전체';CAMPAIGN_STATE={selected:{},templateKey:'',body:'',scheduleAt:'',notice:'시즌 인사 대상입니다. 담당자·동의·최근 발송 조건을 확인한 뒤 발송 대상을 선택하세요.'};goPage('campaign')}
function repSupportRecord(row,key,label){var at=isoNow(),client='support-'+Date.now()+'-'+Math.random().toString(36).slice(2,7),actor=(ME&&ME.name)||'관리자',record={client_ref:client,target_type:row.target,target_key:row.key,opportunity_id:row.target==='deal'?row.item.id:null,inquiry_id:row.target==='inq'?String(row.item.id||row.item.key||inqKey(row.item)):null,site_name:row.item.site||'',rep_name:row.owner,action_key:key,action_label:label,reason:row.reason,status:'requested',requested_by:actor,requested_at:at,completion_rule:row.done};var all=repSupportLocal();all.push(record);localStorage.setItem(REP_SUPPORT_KEY,JSON.stringify(all"
"C01112","local/crm.html","3870","repSupportActions","button","문의 상세","<button onclick=""repSupportOpen('+i+',\'inquiry_review\',\'문의 상세 확인\')"">"
"C01113","local/crm.html","3870","repSupportActions","button","전화하기","<button class=""primary"" '+(!row.mobile?'disabled':'')+' onclick=""repSupportCall('+i+')"">"
"C01114","local/crm.html","3870","repSupportActions","button","문자발송","<button class=""message"" onclick=""repSupportMessage('+i+',\'waiting\',\'대기고객 문자 추천\')"">"
"C01115","local/crm.html","3870","repSupportActions","button","결과 기록","<button onclick=""repSupportOpen('+i+',\'recontact_result\',\'재접촉 결과 기록\',\'activity\')"">"
"C01116","local/crm.html","3870","repSupportActions","button","보류사유","<button onclick=""repSupportOpen('+i+',\'waiting_context\',\'보류사유 입력 요청\',\'waiting\')"">"
"C01117","local/crm.html","3870","repSupportActions","button","1차 확인문자","<button class=""message"" onclick=""repSupportMessage('+i+',\'silent\',\'침묵고객 문자 추천\')"">"
"C01118","local/crm.html","3870","repSupportActions","button","관리자 상담","<button onclick=""repSupportOpen('+i+',\'manager_consult\',\'침묵고객 관리자 상담\',\'activity\')"">"
"C01119","local/crm.html","3870","repSupportActions","button","대기 전환 검토","<button onclick=""repSupportOpen('+i+',\'waiting_review\',\'대기 전환 검토\',\'waiting\')"">"
"C01120","local/crm.html","3870","repSupportActions","button","문자 추천","<button class=""message"" onclick=""repSupportMessage('+i+',\'rapport\',\'유대강화 문자 추천\')"">"
"C01121","local/crm.html","3870","repSupportActions","button","자료 보내기","<button onclick=""repSupportOpen('+i+',\'material_support\',\'관계유지 자료 보내기\',\'activity\')"">"
"C01122","local/crm.html","3870","repSupportActions","button","입대의 일정 확인","<button class=""primary"" onclick=""repSupportOpen('+i+',\'meeting_check\',\'입대의 일정 확인\',\'next\')"">"
"C01123","local/crm.html","3870","repSupportActions","button","담당자 확인","<button class=""primary"" onclick=""repSupportOpen('+i+',\'contact_check\',\'현재 고객 담당자 확인\',\'contact\')"">"
"C01124","local/crm.html","3870","repSupportActions","button","결과 기록","<button onclick=""repSupportOpen('+i+',\'contact_activity\',\'연락불가 결과 기록\',\'activity\')"">"
"C01125","local/crm.html","3870","repSupportActions","button","재활성 문자","<button class=""message"" onclick=""repSupportMessage('+i+',\'dormant\',\'장기휴면 재활성 문자\')"">"
"C01126","local/crm.html","3870","repSupportActions","button","재활성화","<button class=""primary"" onclick=""repSupportOpen('+i+',\'reactivate_review\',\'재활성화 검토\',\'activity\')"">"
"C01127","local/crm.html","3870","repSupportActions","button","휴면 검토","<button onclick=""repSupportOpen('+i+',\'dormant_review\',\'휴면 검토\',\'activity\')"">"
"C01128","local/crm.html","3870","repSupportActions","button","재접촉 지정","<button class=""primary"" onclick=""repSupportOpen('+i+',\'recontact_schedule\',\'재접촉 지정\',\'next\')"">"
"C01129","local/crm.html","3870","repSupportActions","button","현장 보기","<button onclick=""repSupportOpen('+i+',\'support_detail\',\'현장 확인\')"">"
"C01130","local/crm.html","3871","repSupportHTML","button","'+g[1]+' ","<button class=""'+(REP_SUPPORT_FILTER===g[0]?'on':'')+'"" onclick=""repSupportSetFilter(\''+g[0]+'\')"">"
"C01131","local/crm.html","3875","repSupportHTML","button","명절·시즌 문자 →","<button onclick=""repSupportSeason()"">"
"C01132","local/crm.html","3907","todaySignal","button","","<button class=""today-signal '+tone+'"" onclick=""'+onclick+'"">"
"C01133","local/crm.html","3919","paintTodayHome","button","","<button class=""today-priority-row"" onclick=""todayOpenPriority('+TODAY_HOME_PRIORITY.indexOf(x)+')"">"
"C01134","local/crm.html","3920","paintTodayHome","button","","<button class=""today-support-mini"" onclick=""todayGoSupport()"">"
"C01135","local/crm.html","3921","paintTodayHome","button","","<button class=""critical"" onclick=""todaySetView(\'all\')"">"
"C01136","local/crm.html","3921","paintTodayHome","button","","<button onclick=""'+IssueModal.bind('today:inquiries','noResponse',X.unassigned.concat(X.delayed),'견적문의 확인','영업담당자 미배정 또는 최초응대 지연 문의입니다.')+'"">"
"C01137","local/crm.html","3921","paintTodayHome","button","","<button onclick=""'+IssueModal.bind('today:sales','salesIssues',X.noNext.concat(X.overdue),'영업 실행','다음 행동이 없거나 등록된 기한이 지난 현장입니다.')+'"">"
"C01138","local/crm.html","3921","paintTodayHome","button","","<button class=""support"" onclick=""todayGoSupport()"">"
"C01139","local/crm.html","3921","paintTodayHome","button","","<button class=""relation"" onclick=""todayRunCampaign(\'silent\')"">"
"C01140","local/crm.html","3921","paintTodayHome","button","'+x[1]+' ","<button class=""'+(view===x[0]?'on':'')+'"" onclick=""todaySetView(\''+x[0]+'\')"">"
"C01141","local/crm.html","3939","paintTowerNeck","div","'
     +'","<div class=""neckrow"" data-ci=""'+r.ci+'"" data-k=""'+(r.wk||'')+'"" onclick=""towerGoNeck(Number(this.dataset.ci),this.dataset.k)"">"
"C01142","local/crm.html","3965","paintTowerAction","div","'
     +'","<div class=""neckrow"" data-ci=""'+r.ci+'"" data-k=""'+(r.wk||'')+'"" onclick=""towerGoNeck(Number(this.dataset.ci),this.dataset.k)"">"
"C01143","local/crm.html","3974","paintTowerAction","div","'
     +'","<div class=""neckrow"" data-id=""'+escAttr(dealKey(d))+'"" onclick=""towerOpen(this.dataset.id)"">"
"C01144","local/crm.html","4003","paintTowerHealth","button","","<button class=""health-signal '+x.cls+'"" '+(disabled?'disabled':'onclick=""'+x.go+'""')+'>"
"C01145","local/crm.html","4040","applyHomeRole","button","'+esc(x[1])+'","<button class=""'+(r===x[0]?'on':'')+'"" data-r=""'+x[0]+'"" onclick=""setHomeRole(this.dataset.r)"">"
"C01146","local/crm.html","4053","paintHeadline","button","지금 보기 →","<button class=""hlgo"" onclick=""dashboardGoSnapshot(\'risk\')"">"
"C01147","local/crm.html","4142","paintRotList","div","'
    +'","<div class=""trow clk"" style=""grid-template-columns:90px 1.7fr 120px 120px 120px 110px"" onclick=\'drwDeal('+escAttr(JSON.stringify(JSON.stringify(d)))+')\'>"
"C01148","local/crm.html","4163","cell","button","'
     +'","<button class=""lkcard '+cls+(G.lostKind===k?' on':'')+'"" data-k=""'+k+'"" onclick=""G.lostKind=(G.lostKind===this.dataset.k?null:this.dataset.k);paint()"">"
"C01149","local/crm.html","4185","paintClosed","button","← 칸반으로","<button class=""reset"" onclick=""G.pipeView=\'kb\';G.stageCol=null;G.consoleMacro=null;paint()"">"
